database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
PDB,651,bpRNA_PDB_651,36,.............((((((....)))))).......,0.42857142857142855,1.0,0.6,0.09460959900025045
SPR,62,tdbR00000014,76,...((((..((((........)))).(((.............)))...(((((.......))))))))).......,0.6666666666666666,0.875,0.7567567567567567,3.072846712999308
SRP,882,Trop.whip._AE016852,105,......((((((....)))...(((((........(((((......))).....(((((................)))))....))))).)))))..........,0.17857142857142858,0.21739130434782608,0.19607843137254902,20.163793055002316
PDB,76,bpRNA_PDB_76,13,.............,0.0,0,0,0.01248768300138181
SPR,508,tdbR00000170,77,(((((((..(((.....(((...))))))..............((((((........))))))...)))))))....,0.55,0.4583333333333333,0.5,2.9078752290006378
SPR,161,tdbR00000020,74,((((((((.......(((........((((((...))))))...((((......))))))).))))))))....,0.6,0.46153846153846156,0.5217391304347826,2.529532014999859
SRP,821,Stre.suis._CP000408,78,..(((((........((.....))(((.....(((....))).....)))..................))))).....,0.42857142857142855,0.6428571428571429,0.5142857142857143,3.362269732999266
PDB,250,bpRNA_PDB_250,27,.......(((((....)))))......,0.4166666666666667,1.0,0.5882352941176471,0.030083434998232406
PDB,529,bpRNA_PDB_529,52,((((...((((((.((((.....))))......))))....)))))).....,0.3333333333333333,0.8571428571428571,0.48,0.3714268399999128
PDB,264,bpRNA_PDB_264,43,(((((.........((((((.......)))))).....))))),0.6428571428571429,0.75,0.6923076923076924,0.23406040799818584
SPR,43,tdbR00000007,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,3.765362277998065
PDB,223,bpRNA_PDB_223,31,(((((((((((........)))).))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.07227729999794974
PDB,52,bpRNA_PDB_52,27,.......(((((....)))))......,0.45454545454545453,1.0,0.625,0.039138174997788155
SPR,502,tdbR00000129,73,(((((((.................((((((.......))))))..(((((.......))))))))))))....,0.8181818181818182,1.0,0.9,2.47140321400002
SRP,659,Pseu.aeru._X12644,98,.........((((((.(((......))).............(((....)))..((((((((.(((............)))...)))))))))))))).,0.22580645161290322,0.3888888888888889,0.2857142857142857,16.441283623000345
SPR,557,tdbR00000527,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.9359163839981193
SRP,596,Para.bras._CN241137,128,.(((((...))))).........(((((..((((((.......((((..((((.....((((((..........)))))...))))....))))........)))))).......)))))).......,0.14285714285714285,0.06521739130434782,0.08955223880597013,61.628221179998945
PDB,467,bpRNA_PDB_467,27,..((((...............))))..,0.4444444444444444,1.0,0.6153846153846153,0.02822075199946994
PDB,480,bpRNA_PDB_480,112,......((((....(((.......))).....((((......)))).................(((((.......))))).))))(((......)))...............,0.35714285714285715,0.9375,0.5172413793103449,19.77441164600168
SPR,511,tdbR00000237,85,(((((((..(((...........))).............((((......)))).....((((.......)))).)))))))....,0.7,0.7368421052631579,0.717948717948718,6.211236694998661
SRP,929,Yers.pest._AE009952,98,.........(((((...(((......)))..((((......(((....)))....(((.((((...))))........)))))....))))....))),0.3225806451612903,0.47619047619047616,0.3846153846153846,12.147323421999317
PDB,551,bpRNA_PDB_551,52,((((...((((((.((((.....))))......))))....)))))).....,0.26666666666666666,0.4444444444444444,0.33333333333333337,0.3777957610000158
SRP,125,Bruc.meli._AE009624,106,....((((((.(((((.((((...))))))))))(((.....(((....))).....)))...........(((((((((...)))))).)))..)))))......,0.375,0.4444444444444444,0.4067796610169491,24.743321570000262
SPR,529,tdbR00000406,85,(((......)))..........(((((((...............((((...))))......................))))))).,0.3,0.35294117647058826,0.3243243243243243,5.416509564001899
SRP,137,Burk.cepa._CP000440,96,(((......(((((....(((((((((........)))...(((....))).....))))((((.....))))).....)))))....))))....,0.35294117647058826,0.8,0.489795918367347,15.014903187002346
SRP,356,Heli.pylo._AE000524,113,(((................)))..........................(((....)))....(((...)))..........((((.....))))...................,0.1,0.36363636363636365,0.15686274509803924,22.183216481000272
SRP,440,Leis.infa._AY781792,138,...........(((((....((((....((((..((((..(((((.......)))).............))))............)))).(((((((....))))))))))))..)))))..................,0.5,0.15555555555555556,0.23728813559322035,90.09321521099992
PDB,245,bpRNA_PDB_245,41,((((((((....))...(((....)))........)))))),0.6,0.8181818181818182,0.6923076923076923,0.18327721700188704
SPR,181,tdbR00000276,77,(((((((..((((.........)))).(((((.......)))))(((..............)))..)))))))....,0.8,0.8,0.8000000000000002,2.6518775780023134
PDB,109,bpRNA_PDB_109,70,..........(((((.......((((((((((......)))))..)))))......))))).........,0.5,0.9333333333333333,0.6511627906976745,1.9315257810012554
PDB,366,bpRNA_PDB_366,23,(((((.............))))),0.625,1.0,0.7692307692307693,0.018869873998482944
SRP,294,Esch.coli._AE005174,118,((((((...((((.........))))(((((.(((..........))).(((....)))....((((.((((...........)))).....)))))))))...))))))........,0.34210526315789475,0.5,0.40625000000000006,41.14540275900072
SRP,759,Sili.spec._CP000377,62,..(((((((((....(((((.....)))).....))))))))))..((....))........,0.0,0.0,0,1.3513480569999956
PDB,46,bpRNA_PDB_46,27,.......(((((....)))))......,0.4166666666666667,1.0,0.5882352941176471,0.031040621997817652
SPR,188,tdbR00000393,88,(((((((..(((...........))).(((.........)))...(((((....))))).(((((.......))))))))))))....,0.7619047619047619,0.6153846153846154,0.6808510638297872,7.089392870999291
SPR,267,tdbR00000449,78,(((((((..(((..(((.......))).(((((.......))))).))).(((((.......))))))))))))....,1.0,0.7692307692307693,0.8695652173913044,4.495545509998919
SPR,131,tdbR00000426,85,.........(((..........))).(((((.......))))).((((...))))..(((((.......))))).(((...))).,0.6190476190476191,0.5416666666666666,0.5777777777777778,5.105384062000667
PDB,59,bpRNA_PDB_59,17,.................,0.0,0,0,0.01655931600180338
SPR,455,tdbR00000171,77,(((((((................(((((..........)))))..(((((((((...))))))))))))))))....,0.6,0.5454545454545454,0.5714285714285713,2.817936199000542
SPR,602,tdbR00000508,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,4.099490136002714
SPR,272,tdbR00000345,75,....((((......))))........(((((.......)))))....(((((.......)))))(((.....))),0.5,0.5555555555555556,0.5263157894736842,2.8589707569990424
SPR,96,tdbR00000497,75,.(((.....((((...))).)))).(((((.......)))))......((((.......))))..((.....)).,0.6190476190476191,0.7222222222222222,0.6666666666666666,2.8767660910016275
PDB,597,bpRNA_PDB_597,35,..........((((((.........))))))....,0.06666666666666667,0.5,0.11764705882352941,0.09694216299976688
SRP,179,Chla.pneu._AE001624,104,....(((.((((.......))))..((((..........)))).(((........))))))...(((((...(((((((...)))))))...))))).......,0.2962962962962963,0.3076923076923077,0.3018867924528302,17.375748399001168
SRP,693,Rhiz.legu._AM236080,41,........((((......))))..((......)).......,0.4,0.5714285714285714,0.47058823529411764,0.15879080300146597
SPR,507,tdbR00000164,76,(((((((....((((.................))))..............(((.......)))..)))))))....,0.47619047619047616,0.625,0.5405405405405405,4.784849880001275
SPR,125,tdbR00000147,76,.(((((((.........(((....)))(((((.......)))))....(((((.......))))))))))))....,0.8095238095238095,0.8095238095238095,0.8095238095238095,3.0599500909993367
PDB,578,bpRNA_PDB_578,89,((((.....(((((((..........(((((((...(((((...))))))).....(((....)))...)))))))..))))).)))).,0.6486486486486487,1.0,0.7868852459016393,5.222703971998271
SPR,98,tdbR00000565,77,.........((((.........))))..((((.......))))..((((.....(((((.......))))).)))).,0.38095238095238093,0.4,0.3902439024390244,2.996993841999938
SPR,597,tdbR00000488,74,...(((((............((((((((...........)))).(((...)))).))))).........)))..,0.18181818181818182,0.26666666666666666,0.21621621621621623,2.6355339330002607
SPR,558,tdbR00000085,76,.......((((((....((((.....(((((.......)))))...............))))........)))))),0.22727272727272727,0.29411764705882354,0.25641025641025644,3.2819639120025386
PDB,517,bpRNA_PDB_517,23,((((((((......)))))))).,1.0,1.0,1.0,0.019353084000613308
SPR,444,tdbR00000231,85,..(((((((((((..........(((((..(((((.....(((..........))))))))....)))))....))))))))))),0.23809523809523808,0.21739130434782608,0.22727272727272724,5.097577111999271
SRP,130,Buch.aphi._AE013218,99,(((((((.........((((.......................(((..........))).(((((.....)))).....)))))....)))))))....,0.36666666666666664,0.6875,0.47826086956521735,11.604500493001979
PDB,183,bpRNA_PDB_183,24,..(((((.........)))))...,0.5555555555555556,1.0,0.7142857142857143,0.021495979999599513
SRP,338,Haem.infl._CP000057,115,((((..........))))...........(((((....(((((......)))))................(((((..........)))))..(((.......))).)))))....,0.10256410256410256,0.23529411764705882,0.14285714285714282,26.138325328000064
PDB,486,bpRNA_PDB_486,67,((((((......(((((.......)))))..........(((...)))...))))))..........,0.25,1.0,0.4,1.6951252760009083
SPR,151,tdbR00000008,76,...((((..(((((((.....)))))))....................(((((.......))))))))).......,0.6190476190476191,0.7647058823529411,0.6842105263157895,3.254509139002039
PDB,87,bpRNA_PDB_87,23,(((((.............))))),0.7142857142857143,1.0,0.8333333333333333,0.023391683000227204
SPR,4,tdbR00000052,69,.......................(((((.......)))))..(((((((.....)))))))........,0.45,0.75,0.5625000000000001,5.977382157998363
SRP,527,Myco.capr._D00560,77,.((((....(((......)))............(((....))).............................)))).,0.3181818181818182,0.875,0.4666666666666667,2.391389619999245
PDB,212,bpRNA_PDB_212,71,..(((((((..................((((((((((...)))).......)))))).....)))))))..,0.2857142857142857,0.6666666666666666,0.4,2.446001285999955
PDB,270,bpRNA_PDB_270,28,(((((....(((....)))....))))),0.6153846153846154,1.0,0.761904761904762,0.03322758299691486
SRP,847,Ther.fusc._CP000088,98,...(((((.........(((((.(((((.....(((...)))))))).......(((((...)))))...)))))....((((.....))))))))).,0.2777777777777778,0.15151515151515152,0.19607843137254904,16.216848493000725
SRP,773,Stap.aure._BA000017,101,...((((.........((((((((((....(((......)))....((((....................))))))...)))).))))..)))).......,0.2727272727272727,0.42857142857142855,0.33333333333333326,11.46635943399815
SPR,609,tdbR00000373,76,(((((((..(((..........))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.9969935230001283
PDB,622,bpRNA_PDB_622,32,((((((((................)))))))),0.6153846153846154,1.0,0.761904761904762,0.08026240799881634
SPR,24,tdbR00000592,58,((((((..........................................))))))....,0.4,1.0,0.5714285714285715,1.3288521169997694
SRP,555,Myco.vanb._CP000511,92,..((((((...(((.(((((...(((........))).(((....)))......(((((.......))))).))))).))))))))).....,0.375,0.3,0.33333333333333326,11.66661196899804
PDB,233,bpRNA_PDB_233,12,.(((....))).,0.6,1.0,0.7499999999999999,0.01693032099865377
SRP,794,Stre.agal._CP000114,77,.((((((((((((..........(((.....(((....))).....)))..........))))))).))))).....,0.6818181818181818,0.75,0.7142857142857143,3.2537861689997953
SPR,403,tdbR00000236,87,................(((((.((((.(((((.......)))))...........))))(((((.......)))))......))))),0.47619047619047616,0.4166666666666667,0.4444444444444445,5.538683328999468
SPR,363,tdbR00000331,75,(((((((..(((..(((....))).(((((.......)))))....)))...............)))))))....,0.7894736842105263,0.7894736842105263,0.7894736842105263,3.4316893059985887
SPR,356,tdbR00000512,77,.((((((..((((.........)))).(((((.......)))))......((((.......)))).)))))).....,0.95,1.0,0.9743589743589743,3.4566062330013665
SPR,351,tdbR00000537,75,(((((((.(((.((((........)))).)))....(((....))).(((((.......))))))))))))....,0.6190476190476191,0.5416666666666666,0.5777777777777778,2.940090168998722
SRP,685,Rals.eutr._AM260479,111,....(((........))).((((((((((...................((((((...((((....)))))).))))))...((((.....))))))))..)))).......,0.45454545454545453,0.625,0.5263157894736842,24.03643315899899
PDB,138,bpRNA_PDB_138,33,(((.......))).....(((...)))......,0.16666666666666666,0.5,0.25,0.07692387700080872
SRP,883,Trop.whip._BX251412,89,((((((....)))...(((((........(((((......))).....(((((................)))))....))))).))))),0.18518518518518517,0.20833333333333334,0.19607843137254902,8.838596372999746
PDB,177,bpRNA_PDB_177,19,(((((.........))))),0.7142857142857143,1.0,0.8333333333333333,0.01971588600281393
SPR,299,tdbR00000576,72,....(((..................((((((.......))))))..(((((.........))).)))))...,0.5238095238095238,0.7857142857142857,0.6285714285714286,1.974675097000727
PDB,27,bpRNA_PDB_27,120,((((((((.......((((...(((...))).(((((((...........................))))...........)))))))((((............))))...)))))))).,0.3157894736842105,0.41379310344827586,0.3582089552238805,39.318397612998524
SRP,601,Para.deni._CP000489,33,..((((.......))))................,0.0,0.0,0,0.04906591799954185
SRP,144,Burk.pseu._CP000572,79,.((....)).......(((((((((...................(((((.....))))..)))))..))))).......,0.4090909090909091,0.5625,0.47368421052631576,5.8518822799997
SRP,394,Idio.loih._AE017340,117,((((((((.(((.....(((((...(((......)))))).(((......)))...((......)).((((...............)))))....))))...)))))))).......,0.5128205128205128,0.7407407407407407,0.6060606060606061,37.93109358299989
SPR,343,tdbR00000208,76,(((((((..((((........)))).(((((.......)))))....((((((.......))))))..))))))).,0.9047619047619048,0.8260869565217391,0.8636363636363636,3.3808430770004634
SPR,15,tdbR00000580,80,(((((((..((((((((((...))))..))))))...(((........))).(((((.......))))))))))))....,0.8095238095238095,0.5666666666666667,0.6666666666666666,7.263158204998035
PDB,321,bpRNA_PDB_321,48,(((((.......(((((((........))))))).........))))),0.5714285714285714,1.0,0.7272727272727273,0.44543883799997275
SPR,390,tdbR00000315,77,(((((((..((((.........))))...........((((....)))).((((.......)))).)))))))....,0.7142857142857143,0.7142857142857143,0.7142857142857143,3.065800594002212
SRP,696,Rhod.palu._CP000250,100,.((((((.((((...((((((...))))))...((((.....(((....)))....))))........(((....))).......)))))))))).....,0.4838709677419355,0.6,0.5357142857142857,15.430372710001393
SRP,201,Citr.sine._CN181543,78,..........(((((...((((.....)))).......(((((........))))).)))))................,0.5384615384615384,0.3684210526315789,0.4375,4.165755589998298
SRP,24,Aqui.aeol._AE000657,77,.(((((((.((((((.(((......))).....(((....))).....(((....)))...))))))..))))))).,0.88,1.0,0.9361702127659575,6.794346234997647
SPR,84,tdbR00000168,72,(((((((..(((......))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,3.0847500700001547
SPR,39,tdbR00000270,76,....(((..((((...)))..)))).((((.........)))).....(((((.......))))).((.....)).,0.65,0.7222222222222222,0.6842105263157895,2.5301115270012815
PDB,656,bpRNA_PDB_656,18,(((((((....))))))),1.0,1.0,1.0,0.02633119600068312
SRP,755,Shig.flex._AE014073,108,(((.((((((.((((...))).....(((((.(((...))))...))).(((....)))......))))))............((((.....))))).))))......,0.24324324324324326,0.36,0.2903225806451613,24.917303277998144
SRP,912,Xant.camp._AM039952,118,.(((((((((......)))).............................((((.......((((.((((................))))......)))).))))).))))........,0.1388888888888889,0.2777777777777778,0.1851851851851852,30.014146902001812
SPR,383,tdbR00000479,75,(((((((..((((.......)))).(((((.......)))))......(((........)))..)))))))....,0.8571428571428571,1.0,0.923076923076923,3.067539427000156
SPR,497,tdbR00000300,77,....(((..(((....)))....))).(((((.......))))).....(((((.......)))))(((.....))),0.65,0.6842105263157895,0.6666666666666667,2.699693725000543
SRP,65,Baci.cere._CP000001,103,.....((((((.........))))))...........((((((((....)))...........((((.....(((.....))))..)))..))))).......,0.30303030303030304,0.5555555555555556,0.3921568627450981,16.01627762499993
SRP,791,Stap.sapr._AP008934,101,(((((((..............(((((...............(((..((((..............)))............)))).))))).)))))))....,0.2727272727272727,0.5294117647058824,0.36,11.251090160003514
SPR,357,tdbR00000005,76,...(((...((((....))).)))).(((((.......)))))(((((((....)))).)))....((.....)).,0.42857142857142855,0.375,0.39999999999999997,3.789581658998941
PDB,244,bpRNA_PDB_244,28,(((((......)))))............,0.625,1.0,0.7692307692307693,0.02881768500083126
SPR,614,tdbR00000285,77,((((((...((((.........))))......((((......))))...(((((.......))))).))))))....,0.75,0.7142857142857143,0.7317073170731706,2.7257215509998787
SPR,28,tdbR00000282,64,(((((((...................((((.......))))............)))))))....,0.6470588235294118,1.0,0.7857142857142858,1.451158715000929
SPR,265,tdbR00000478,77,(((((....(((......)))....(((((((.......)))))))..((((((.......))).))))))))....,0.6818181818181818,0.75,0.7142857142857143,4.643858569001168
PDB,497,bpRNA_PDB_497,94,(((...........(((...(((.....)))......)))((((.((((....)))))))..((((......))))..............)))),0.4444444444444444,0.7619047619047619,0.5614035087719298,6.914519788999314
PDB,592,bpRNA_PDB_592,97,(((((....((((....))))....((((.((((((....)).)))).....(((((....)))))))))).((((....)))).......))))..,0.7058823529411765,0.8888888888888888,0.7868852459016393,17.29346180200082
SPR,428,tdbR00000287,76,.........((((........)))).((((.........)))).....(((((.......)))))..((....)).,0.65,0.8666666666666667,0.7428571428571429,2.553817080999579
PDB,99,bpRNA_PDB_99,32,(((((.........))))).............,0.5,1.0,0.6666666666666666,0.06909795100000338
PDB,625,bpRNA_PDB_625,67,((((((......(((((.......)))))..........(((...)))...))))))..........,0.25925925925925924,1.0,0.4117647058823529,1.7103109679992485
SRP,313,Fran.tula._CP000439,103,............(((((...)))))...((((((........................((((...))))))...........(((......))))...)))..,0.16666666666666666,0.5,0.25,15.391644316001475
SPR,164,tdbR00000045,76,((((((..........(((.......((((((.......))))))..((((((.......))))))))))))))).,0.7727272727272727,0.7083333333333334,0.7391304347826088,4.32241671200245
SRP,563,Neis.meni._AM421808,102,((((((((...........(((((((((..............(((....)))....))))).))).....))))....(((.((((...))).))))))))),0.47058823529411764,0.6666666666666666,0.5517241379310345,22.094841238998924
PDB,472,bpRNA_PDB_472,53,.(((((.......(((((....)))))....((((........))))))))).,0.47619047619047616,0.9090909090909091,0.6249999999999999,0.46533252700101
SRP,570,Nitr.euro._BX321857,96,.(((((....))))).(((((...........(((.......))).........)))))..((((.....(((((..........)))))))))..,0.23333333333333334,0.4666666666666667,0.31111111111111117,14.466541156998574
SPR,359,tdbR00000352,77,(((((((...............((((...........)))).........(((........)))..)))))))....,0.45,0.8181818181818182,0.5806451612903226,2.964557433999289
SPR,174,tdbR00000510,77,.((((((..((((.........)))).(((((.......))))).......(((.......)))..)))))).....,0.9,1.0,0.9473684210526316,3.699525347998133
SPR,58,tdbR00000483,74,(((((((.............((((.(((((.......)))))........)))).........)))))))....,0.5714285714285714,0.8,0.6666666666666666,3.074654661999375
SRP,818,Stre.pyog._CP000262,84,..(((((.(((((.......))))).......(((....))).((..(((...)).......)))....)))))..........,0.42857142857142855,0.47368421052631576,0.45,4.639632795999205
SPR,373,tdbR00000178,76,(((((((..((((((((....))))....))))....(((....))).(((((.......))))))))))))....,0.8571428571428571,0.6428571428571429,0.7346938775510204,2.29928424299942
SPR,487,tdbR00000462,72,..........((((.......)))).(((((.......)))))....(((((....)))))...........,0.6842105263157895,0.8666666666666667,0.7647058823529413,2.1191664660000242
SRP,443,Leis.majo._AY722714,137,.............((((...((((....((((...........)))).....))))....((((((...................((((...)))).))))))...((((......))))....)))).........,0.0,0.0,0,81.53497124099886
SRP,729,Salm.ente._AL627266,98,...((((...(((.....(((((.(((...))))...))).(((....)))....((((.((((...........)))).....))))))))).))).,0.23333333333333334,0.2692307692307692,0.25,13.02380448400072
SPR,17,tdbR00000587,77,(((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,3.895029428000271
PDB,571,bpRNA_PDB_571,6,......,0,0,0,0.013020353002502816
SRP,895,Vibr.chol._CP000627,111,...(((..........((((....................((((..(((....)))..(((((...)))).))))......))).......)))))((((...))))....,0.1111111111111111,0.25,0.15384615384615383,21.922700536000775
SPR,63,tdbR00000015,76,...((((..((((........)))).(((((.......))))).....(((((.......))))))))).......,0.8571428571428571,1.0,0.923076923076923,3.6486702319998585
SPR,228,tdbR00000002,75,...((((..((((.......)))).(((((((...))))))).....(((((.......))))))))).......,0.8571428571428571,0.8181818181818182,0.8372093023255814,3.155328856999404
PDB,582,bpRNA_PDB_582,71,..(((((((...((((((.........))))))........((((((.......))))))..)))))))..,0.6551724137931034,1.0,0.7916666666666666,1.9219178919993283
PDB,553,bpRNA_PDB_553,52,((((...((((((.((((.....))))......))))....)))))).....,0.3333333333333333,0.8571428571428571,0.48,0.3837850210002216
PDB,6,bpRNA_PDB_6,18,((((..........)))),0.5,1.0,0.6666666666666666,0.017767853001714684
PDB,367,bpRNA_PDB_367,29,((((((((.............)))))))),0.8888888888888888,1.0,0.9411764705882353,0.021536165000725305
SRP,731,Salm.typh._AE008717,116,.....((((((.....(((((...........................(((....))).......(((.....((((.....)))))))).))))...))))))............,0.35714285714285715,0.3448275862068966,0.3508771929824561,36.457139304999146
SPR,458,tdbR00000325,75,(((((...................((((....((((...))))....(((((.......)))))..))))))))),0.7,0.6363636363636364,0.6666666666666666,2.5796719909994863
SRP,514,Micr.lyso._M31831,88,..(((((((((((........................((((.....))))((((..........)))).........))))))))))),0.18181818181818182,0.07142857142857142,0.10256410256410255,11.975794286001474
PDB,416,bpRNA_PDB_416,35,(((((......((((....)))).......))))),1.0,1.0,1.0,0.06355862999771489
PDB,334,bpRNA_PDB_334,16,(((((.....))))).,0.8333333333333334,1.0,0.9090909090909091,0.017018202001054306
PDB,322,bpRNA_PDB_322,48,(((((..((((((((((((........))))))).)))))...))))),0.8,0.9411764705882353,0.8648648648648648,0.3458719000009296
SPR,360,tdbR00000294,76,(((((((..((((........))))((((((.......))))))....(((((.......))))))))))))....,1.0,1.0,1.0,2.6465329569982714
SPR,103,tdbR00000264,85,..(((((..(((..((........)).(((((....)))))))).(((....)))..(((((.......))))))))))......,0.8095238095238095,0.6071428571428571,0.6938775510204083,5.823117212999932
SRP,329,Gloe.viol._BA000045,99,(((((((((..((((...(((((...................))))).................................))))..)))))))))....,0.43333333333333335,0.7647058823529411,0.5531914893617021,13.694526088998828
SRP,537,Myco.lepr._AL023596,103,.(((.(((((((((((.........((((......))).))))(((....)))...((((....................)))))))))))....))))....,0.4583333333333333,0.3548387096774194,0.39999999999999997,28.47700208000242
SRP,698,Rhod.palu._CP000301,105,.(((((((((((...(((((((....))))))((((.......)))).(((.......)))..(((...((...)))))..)))))))..)))))..........,0.5333333333333333,0.43243243243243246,0.47761194029850745,22.558449379001104
PDB,276,bpRNA_PDB_276,24,..((((...))))(((....))).,0.36363636363636365,0.6666666666666666,0.4705882352941177,0.03811564499847009
SRP,674,Psyc.cryo._CP000323,111,(((((((...................(((((....(((((.......(((((..............)))))..)))))....))))).........)))))))........,0.25925925925925924,0.2916666666666667,0.27450980392156865,26.584156139997503
SPR,167,tdbR00000117,74,(((((((..((((.......)))).(((((((...))))))).....((((.......)))).)))))))....,0.9523809523809523,0.8333333333333334,0.888888888888889,2.3798702150015743
PDB,132,bpRNA_PDB_132,34,((((((..(((((((....)))..)))))))))),0.9285714285714286,1.0,0.962962962962963,0.09098028399967006
SPR,543,tdbR00000120,74,(((((((..((((.......)))).(((((((...))))))).....((((.......)))).)))))))....,0.9523809523809523,0.8333333333333334,0.888888888888889,2.381581987003301
PDB,638,bpRNA_PDB_638,94,(((...........(((...(((.....))).....)))..(((.((((....)))))))..((((......))))..............))).,0.4117647058823529,0.6666666666666666,0.509090909090909,7.595374877000722
SPR,433,tdbR00000515,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,2.296470418001263
PDB,265,bpRNA_PDB_265,17,(((((.......))))),0.7142857142857143,1.0,0.8333333333333333,0.01709855200169841
SPR,560,tdbR00000611,77,.((((((..((((.........)))).(((((.......))))).....((((((....)))....)))))).))).,0.8,0.6956521739130435,0.7441860465116279,2.8034501370020735
SRP,427,Leis.braz._AY722726,139,(((.....)))(((..............(((((.........)))))......)))........(((((((..............))).((((((((....))))).......)))..(((....))))..))).....,0.4166666666666667,0.10869565217391304,0.1724137931034483,68.93807833900064
SRP,157,Camp.jeju._AL139074,36,.....(((.....(((....))).....))).....,0.8571428571428571,1.0,0.923076923076923,0.05681438100145897
SPR,604,tdbR00000275,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,4.087515892002557
PDB,74,bpRNA_PDB_74,13,(((((...))))),1.0,1.0,1.0,0.01673013599793194
SPR,286,tdbR00000136,74,(((((((.....................((((.((....)).))))(((((.......))))))))))))....,0.5454545454545454,0.631578947368421,0.5853658536585366,2.5792355640005553
PDB,158,bpRNA_PDB_158,75,.........((((........)))).(((((.......))))).....(((((.......)))))..........,0,0.0,0,2.564348845000495
SPR,5,tdbR00000124,70,........................(((((.......)))))...((((((....))))))..........,0.45,0.75,0.5625000000000001,4.0949584519985365
SRP,190,Chro.viol._AE016825,102,(((((.(((....(((.....))))))......(((((....(((....)))..........(((.......))))).(((...)))..))).)))))....,0.38235294117647056,0.7222222222222222,0.4999999999999999,18.658651016998192
PDB,631,bpRNA_PDB_631,54,..........((((...))))...(((((((.....))))..........))).,0.21739130434782608,0.7142857142857143,0.3333333333333333,0.6865325260005193
SRP,546,Myco.pneu._U00089,77,.((((....(((......)))............(((....))).............................)))).,0.3181818181818182,0.875,0.4666666666666667,2.235461773998395
SRP,139,Burk.mall._CP000526,105,.(((((....)))))..((((....................(((....)))(((...))))))).............(((((((...))))......))).....,0.23529411764705882,0.42105263157894735,0.3018867924528302,15.786160831001325
PDB,274,bpRNA_PDB_274,22,(((((.(((....))).))))),0.8888888888888888,1.0,0.9411764705882353,0.021032007000030717
SPR,85,tdbR00000522,72,.........((((.....)))).(((((.(((...)))))......))).......................,0.5,0.6923076923076923,0.5806451612903226,2.5866618440013553
SRP,300,Esch.coli._CP000247,118,((((((...((((.........))))(((((.(((..........))).(((....)))....((((.((((...........)))).....)))))))))...))))))........,0.34210526315789475,0.5,0.40625000000000006,40.66397642700031
SPR,494,tdbR00000361,74,.........((((.......))))((((((.......))))))..((((((.......))))))..........,0.6818181818181818,0.9375,0.7894736842105263,7.31598806099646
PDB,538,bpRNA_PDB_538,22,((((((..........)))))),0.6666666666666666,1.0,0.8,0.021760384002845967
SRP,174,Chla.cavi._AE015925,115,(((((((((..................((((.........))))....(((..(((...))).)))(((((.....))))).....(((((......))))))))).)))))...,0.14285714285714285,0.13333333333333333,0.1379310344827586,32.84149945600075
PDB,98,bpRNA_PDB_98,22,((((.((((....)))).)))),0.8,1.0,0.888888888888889,0.01790556999912951
SRP,834,Synt.fuma._CP000478,110,((((((((((((..(((.....)))...........(((((((((.(((....)))....((((......)))...)))).....))))))...))))))))))))....,0.4857142857142857,0.6071428571428571,0.5396825396825397,20.854027581997798
SRP,307,Fran.alni._CT573213,91,..(((((((((((........................((((.....))))((((..........)))).........)))))))))))...,0.18181818181818182,0.07142857142857142,0.10256410256410255,14.420904598999186
SPR,342,tdbR00000174,77,((((..(((((.............((((...)))))..))))........((((.......))))....))))....,0.4,0.5,0.4444444444444445,3.2706867380002222
PDB,348,bpRNA_PDB_348,30,(((((....(((........)))..))))),0.7272727272727273,1.0,0.8421052631578948,0.034652755999559304
SRP,921,Xyle.fast._AE003940,98,.((((((((((...)))))....(((((....(((((....(((....)))..........)))))....)))))(((((........)))))))))),0.4482758620689655,0.5,0.4727272727272727,15.074430628999835
SRP,899,Vibr.vuln._AE016795,114,((((((.....((((..(((((....(((((.......)))).((((..(((....)))....((((.......))))........))))).)))))))))...))))))....,0.47368421052631576,0.5294117647058824,0.5,36.36613047400169
SPR,198,tdbR00000036,75,..........................(((((.......))))).....((((.......))))...((....)).,0.45,0.8181818181818182,0.5806451612903226,2.5725817929996992
SPR,220,tdbR00000430,75,((((..........((......)).(((((((...))))))).....(((((.......)))))...))))....,0.6666666666666666,0.7,0.6829268292682926,3.082411633000447
SPR,413,tdbR00000415,85,(((((....(((..........))).(((((.......))))).((((...))))..(((((.......)))))..)))))....,0.8571428571428571,0.6923076923076923,0.7659574468085107,4.693293345000711
