database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
RNP,69,Buchnera-APS,376,(((((((((((......(((((((.((((((((....)))))))).)).(((...))).((((((........))).)))......((((((((.((((...((((...((((((.((((((........(((....(((((((...)))))))...)))(((((.....((((...((((.(((((....(((((((((....))))).)).)).((((...((((....))))....))))..(((((((......))))))).))))).))))))))...))))).....))).))).))))))))))...))))..)))))))).....((((....))))....)))))......))))))))))).....,0.3389830508474576,0.37037037037037035,0.3539823008849557,1.4507655029956368
RNP,441,S.carlsbergensis,359,(((((.(((((((((.((((((((((.....(((((..........(((((((....)))))))...........))))).......((((((((.......(((((...).)))).(((((((((((...)))))))))))((.(((....))).))......(((((....))))).))))))))(((((.(((((...........(((((((((.....)))))))))))))).))))).(((((.....))))).(((((((.((.(((....))).)).)))).)))..........))))))))))(((((....)))))....((....)).)))))))))....))))).,0.7142857142857143,0.5343511450381679,0.6113537117903931,1.4414424780043191
RNP,380,T.aquaticus,394,..(((((((((((((..((((((.((((((((((......))))))))))......(((.((((..(((.(((..((((.((((((...)))))).((((....))))........((((...........((((((.(((.((((((...))))))))).)))...)))....(((((((.......)))))))(((((((((....)))))))))....)))).))))..))).)))....))))))).((((((.....))))))((((((((.....((....)))))))))).(((.((((((((....)))))))).)))......)))))).............((.....))))))))))))))).((((((((....)))))))),0.7007874015748031,0.6953125,0.6980392156862745,1.6523190529987914
RNP,366,S.typhi,374,((((((((((.(((..((.((.((((((((((.((((...)))).))).))))))).))..))..)))(..(((((...(((..((((.((((((...))))))..(((....)))...(((.((((..............((((..((((((((....))))).)))......))))....((((((.......)))))).((((((((....))).))))))))))))..))))..))))))))..).........(((((((....(((((...)))))))))))).(((((((((.(((.((((((((....)))))))).)))........(((((...)))))....)))))))))))))))))))..,0.6991869918699187,0.6991869918699187,0.6991869918699187,1.431473743999959
RNP,382,T.luteus,307,....(((..((((((((((.....))))))((((....))))........((((...(((.....(((((((((((....))))))))...))).....((((((.......))))))..((((((((....)))))))).))))))).))))..)))..(((..((((..((.((((((....(((((....))))).....(((((...)))))..))))))..)).)))))))...((((((((....))))))))...(((((....))))).(((((((...((((....))))))))))).,0.8297872340425532,0.7289719626168224,0.7761194029850745,0.8498647769956733
RNP,45,A.ferrooxidans,344,((((((((((.((((.(((((..(((((...(((((........))))))))))....)))..)))))).......(((((.((..((((.(((((.((....(((..(((......(((((((..((((....)))))))...))))....((((((.......)))))).((((((((....))))))))((.(((....))).)))))..)))...))...))))).))))...)).)))))((((.....))))(((((((((((((.((((((((....)))))))))))).((....((((....))))....)))))))))))))))))))))....,0.42727272727272725,0.49473684210526314,0.4585365853658537,1.101055635001103
RNP,199,L.japonicus-IFO12422,326,((((((((..(((((((((((...(((...((((....)))).)))....)))).).........))))))))))).((((......))))....(((((..((((((...((((((.......))))))..(((.((((....)))).))).((((((.......))))))..............((((((((((....)))))))))).(((((((......((((.....))))..)))))))......)))))).(((((((((....)))))).)))...((..(((((.((....)))))))..))....))))).))).,0.5841584158415841,0.6082474226804123,0.5959595959595959,0.9923277600028086
RNP,458,T.delbrueckii,295,(((((((((......(((((((........(((((....)))))........)))))))........(((((...)))))((((((.(((((((((.......)))))))))...((((((....))))))...(((((....((((((((....)))))))).))))).(((((((.......(((..(((((((((.....)))))))))))).....)))))))...))))))........(..((((.(((...))).))))..).))))))))).((((...))))....,0.7777777777777778,0.3983739837398374,0.5268817204301075,0.8582740429992555
RNP,46,A.ferrooxidans-g,346,((((((((((...((.(((((..(((((...(((((........))))))))))....)))..))))((((((...)))))).((((....))))..((....(((..(((......(((((((...((((....)))).)))...))))....((((((.......)))))).((((((((....))))))))((.(((....))).)))))..)))...))......((((((...((((((...)))))))))))).(((((((((((((.(((((.((....)).))))))))).((....((((....))))....)))))))))))))))))))))....,0.5636363636363636,0.6019417475728155,0.5821596244131455,1.1240669999970123
RNP,51,A.nidulans,385,..((((((((.((((.((((.((((((((((((.((........)).)))))..(((((.((.((......)).)).))))).((((((...))))))(((((....))))).((......))...........))).)))).))))))))....((((........))))...((((((.......))))))..(((((((....)))))))((((.((((((........((((((.((((((((..(((...)))..)))))))))))))))))))).))..))....((((((((....)))))))).(((.((.(((..(((((((((((...)))))))..........))))))).))))))))))))).........,0.5040650406504065,0.5210084033613446,0.5123966942148761,1.6903925770020578
RNP,432,P.guilliermondii,189,((.(((.((((((.(((((((((....)))))))))......((((((....))))))((((((((....))))))))(((((((.((.....(((((((((....)))))).)))))))))))).)))))).(((((((((......)))))))))..))).))..........((((....))))..,1.0,0.5,0.6666666666666666,0.2866738599987002
RNP,49,Anabaena-ATCC29413,385,(((........)))..((((((....((((......((((((.....)))))).(((((.(((.....))).(((((.............(((((((.((((((.((((.((.((((((((((((((((.....)))))))))))))))).)))))).))))))...)))))))...)))))...((((((.......))))))..(((((((....)))))))))))).........)))))))))).((((((..((((((..(((.........)))))))))(((((((((..(((......))).)))))))))..........(((.....)))...((((((((((....))))))).))).........))))))..,0.5952380952380952,0.6521739130434783,0.6224066390041495,1.5381092949974118
RNP,442,S.castellii,354,.(((((.((((.((((..((((((((.......(((((((.......(((((....))))).......))))))).((....))((((((((((...((((.......)))).(((((((((.((((((....))))))..)))))))))((.(((....))).)).((((.((((......)))).)))).(((((((.((......((((((((....))))).))))).))))))).)))))))))).((((((((.((((....)))).))))).)))...((....)).))))))))((.(((....))).))....((....)).....)))).)))).)))))....,0.7865168539325843,0.4697986577181208,0.588235294117647,1.3418448890006403
RNP,8,Halobacterium-NRC1,375,((((..((((((...)))))).)))).((((.(.(((((..(((.(((((....(((((((((..(((((((((....))))).(((((....))))).(((((((........((...((((.(((((...(((.((.((....(((..((((((....))).((((.........)))).((.((((((((((.....))))))))))..)).))).)))....)))).)))...))))).))))...))...........)))))))..(((((((((.((..(((.......))).(((....)))))))))))))).....))))..)))....))))))....)))))...)))..))))))))))...,0.5225225225225225,0.4461538461538462,0.48132780082987553,1.342933321997407
RNP,132,D.radiodurans,486,((..(((((((((((.(((((((.((((((..(((((.....))))).))))))......(((.(((.((.((...((.((((((((.(((...))).((((((...(((..(((((.......((((((.((((.(((((....((((...))))..((......))............)))))...........))))))))))(((((.(((((((((((.......((((((.......))))))..((((((((....)))))))).))))))).))))))))))))))..)))))))))..((((((.((....)))).)))).(((((.((((...)))).))))).)))))))).)).....))))))).)))....)))))))((((.((((((....)))))).)))).........((....)))))))))))))....))...(((((((((.(((.....))).))))))))),0.5180722891566265,0.6099290780141844,0.5602605863192183,3.027942709006311
RNP,433,P.mississippiensis,232,...((((((.........((((.....))))........)))))).....((((((((((((...((.((((........(((((....)))))...(((((((....)))))))((((((((........(((((((........)))).)))..))))))))((((.....)))).)))).)).))))))))))))............((((((((....))))))))..,0.6666666666666666,0.47368421052631576,0.5538461538461538,0.46678923099534586
RNP,247,P.hollandica,481,((((((((((.(((......))).(((((((((((((...)))).)))))))))........(((((...((((..(.(((((((.(((((((...)))))))((((....))))...((((.(((..........(((((((((((((((((((((((((((...(((((.((.(((((...))))))).)))))....))))))))).....))))))))))))))...))))....((((((.......)))))).))).))))....)))).)))))))).....)))))..(((((..(((((((.(((((..(((..........))).)))))...(((.(((((((....))))))).)))(((....)))((.(((.((((((....))))))))).))........(((.((((..(((((....))))).))))..)))...))))))).))))).))))))))))....,0.6845238095238095,0.7278481012658228,0.705521472392638,3.2613761859975057
RNP,3,A.fulgidus,229,((((((((((.((((..((.......))..)).)).)))).)))))).(((((.((((((((....))))))((((((((........((...((((.(((((((..((((.......)))).........)).))))).)))).))......))))))))((((((.((...)).))...))))...........(((.((.........)).)))...)).))))).,0.4925373134328358,0.5789473684210527,0.532258064516129,0.39321319200098515
RNP,439,R.norvegicus,257,(((((((..((((.((..((....((((((..(((....))).))))))((((((.(((..(((.(((((..((((.....))))..))))).)))))).)))))).))..)).))))..)))))))......((((...((((((((((.((.((((.(((....))))))))))))))))........))).((((((...............))))))..(((((((.((....)))))))))..)))).....,0.20454545454545456,0.08181818181818182,0.11688311688311688,0.6179035539971665
RNP,169,H.influenza,377,.(((((((((.(((((((.((.(((((((....((((((..((((....))))...))).)))...))))))).))......((((..........))))......((((((...)))))).((((....))))........(((........))).((((((((....)))))...))).....((((((.......)))))).((((((((....))))).)))...(((.....))).((((.((((..(((......((((((.(((((...)))))...)))))).....)))))))))))(((((((....)))))))((....))...)))))))..(((......))).......))))))))).....,0.6290322580645161,0.7289719626168224,0.6753246753246753,1.4234511630000384
RNP,464,Z.bailii,205,.......(((((((....(((((.((((.(((((.....))))).)))).))..(((....))).(((((((....))))))).))).((((((((.......(((..((((......))))))).....)))))))).)))))))....((((((((..........)))))))).((((((...(((....))).))))))..,0.8461538461538461,0.375,0.5196850393700787,0.31170991299995876
RNP,222,N.fulvus-KCTC9580,308,.....(((..((.(((((((...))))))))).(((.(((((((((...((.((((...........((((.(((.(((((((((((....))))).))))))))).)))).((((.....((((((.......))))))((((((((((....))))))).)))......))))...)))).))....((.....)).(((((((((.((..((..(((....)))..))..)).)))))).)))..)))))))))..))).((((.((((((((....))))))))))))..........)))...,0.5789473684210527,0.5729166666666666,0.5759162303664922,0.8438392719999683
RNP,420,K.polysporus,265,.....((((...(((((((((....))))))))).((((((((.....))))))))...(((....)))....(((((((....))))))).((((..((((((....((..(((.((((.((((((((((.......)))).))).))).))))..)))..))))))))))))...........((((((..(((((...)))))..))))))((((..(((......)))..))))..(((((((.....)))))))))))..,0.6885245901639344,0.375,0.48554913294797697,0.6479755320001459
RNP,42,A.erythreum,310,...........((((((((.....)))).))))((((((.((.(((....((((...(((.....((((((.(((.(((((.((((....)))).)))))))).)))...))).....((((((.......))))))..((((((((....)))))))).)))))))..)))))((..((((..((((....((((((....)))))).(((((((((((.....))))...)))))))....))))))))..))((((((....))))))..((....))...))))))((((.(((....))).)))),0.7628865979381443,0.6788990825688074,0.7184466019417477,0.9019332840000516
RNP,225,N.luteus,266,..((.....(((.(((((((...)))))))((((....))))..(((((((.((...........(((((((((((((...))))))))))...))).....((((((((....(((......((((((((....))))))))....)))..))))))))(((.(((..((......)).)))..))).))))))))).((((......))))(((....)))....((((((....)))))))))....))(((........))),0.5822784810126582,0.5542168674698795,0.5679012345679012,0.5303893469999821
RNP,383,T.maritima,338,((((((((((.(((((((.((((((((((....))))).))))).(((...)))....(((((...(((((((((((....((((..(((((....))))).....))))..............((((((.(((....)))))))))...((((((.......))))))..(((((((....))))))).)))))).))))).((((.((((..((((((...(((((.((((........))))..)))))...)))))))))).))))(((((....)))))...))))).....)))))))..((........))......))))))))))....,0.6804123711340206,0.6226415094339622,0.6502463054187193,1.1629992880000373
RNP,367,S.typhimurium,375,((((((((((.(((..((.((.((((((((((.((((...)))).))).))))))).))..))..)))(..(((((...(((..((((.((((((...)))))).(((....)))...(((.((((..............((((..((((((((....))))).)))......))))....((((((.......)))))).((((((((....))).))))))))))))..))))..))))))))..).........(((((((....(((((...)))))))))))).(((((((((.(((.((((((((....)))))))).)))........(((((...)))))....)))))))))))))))))))....,0.7073170731707317,0.7073170731707317,0.7073170731707317,1.4113695229998484
RNP,440,S.bayanus,369,.(((((((((((((..((((((((((......(((.........))).((((.((((((((...((...)).....)))).))))))))...((((((((.......((((.......))))(((((((((((......)))))))))))((.(((....))).))......(((((....))))).))))))))(((((.(((((..........((((((((((....))))))))))))))).))))).(((((.....))))).((((((.(((.(((....)))...))).))).)))..........))))))))))(((((....)))))....((....)).....)))))))))))))..,0.7157894736842105,0.5,0.5887445887445888,1.5629950979996465
RNP,228,Nocardiodes-ATCC39419,310,......((..((.(((((((...)))))))))..)).(((((((((...((.((((...........((((.(((.((((((((((((....))))))))))))))).)))).((((.....((((((.......))))))((((((((((....))))))).)))......))))...)))).))....((.....)).(((((((((.((.(((..(((....)))..))).)).)))))).)))..))))))))).(((.((((..((((((((....)))))))).........)))).)))....,0.5729166666666666,0.5789473684210527,0.5759162303664922,0.9217930019999585
RNP,28,P.horikoshi,329,(((((((((((((((.((((((((((((...)))))))).......))))..((((((((((..((.((((((....((.((((((....))))))))..))))))........((((((((...)))).)))).......(((((...((((((((....))))))))......).)))).....((((((..((((.((((......)))))))).)))))).((.((((.......))))..)).)))))))))))).((((.......))))............((((((...........)).))))..))))))))))))))),0.55,0.625,0.5851063829787234,1.0822641469999326
RNP,207,M.genitalium,384,(((((((((.((((.((((((((((......)))))))))).(((...))).((((((.((((((......)))))).((.((((((((..((((((((.......(((..(((((.(((((.((..(((.......))))).))))).))).))..)))))))))))...)).)))))).))...(((((((....))))))).........((......)).))))))....(((........)))........((((((((((..........)))))))))).(((((....)))))..........(((.........))).....)))).)))))))))........((((((((((((((...)))))))))))))),0.6095238095238096,0.5039370078740157,0.5517241379310345,1.6257688000000599
SRP,624,Plas.falc._AE014819,307,((((((((((((..(((...)))..))))))))............)))).((((....))))....(((((((..((((((.((((((.(((((.(((..((((((((....(((((((....(((((..((((((((((((.((((((((((.((....))))))))))))..)))).......(((((.((((........(((....))).....)))).))))).))))))))....)))))......)))..))))...))))))))..))).))))).)))))).))).)))..))))))),0.794392523364486,0.8333333333333334,0.8133971291866029,0.9103004579992557
SRP,433,Leis.dono._AY722735,138,.....((((.(((((((...((((.((((((((.........))))).))).))))....))))))).)))).(((..(((((...(((((((((((....)))))).))).))...))))).....)))........,0.6428571428571429,0.125,0.20930232558139536,0.15128897099930327
tmRNA,93,../BPSEQFiles/Camp.jeju._AX048472_1-359,359,((((((((.((.((((((((..(((((....)))))....(((.....))).(((((............))))).......(((((((((((((..((((((...((((((((((((((.......)))))))..)))..))))((((((.((((((...........)))))).)))))).....))))))..)))....)))))))))).....)))))))).)).....((((..((((((((((...((((........))))))))))))))(((((((((((((((((.......))))))))........))))))))).)))).((((......)))).))))))))....,0.4803921568627451,0.3602941176470588,0.411764705882353,1.4637707870006125
SRP,447,Leis.trop._AY722723,134,..((((.(((((((...((((.((((((((((.....))))))).))).))))....))))))).)))).(((..(((((.(((((((((((((....)))).)).)))))))))))).....)))........,0.8333333333333334,0.12345679012345678,0.21505376344086022,0.1499191160000919
tmRNA,425,../BPSEQFiles/Porp.purp._TRW-2787_1-323,323,(((((((..((....)).(((((((((((........(((..((.(((...((((((.......))))))))).))..)))....(((((((((.(....((((((((.(((((((((((((((((.....))))).)).))))))))..(((((.((((((((....)))).)))).)))))....((((((((...))).)))))..)))))))))).((((.(((........))).))))((((((((((...)))))).)))).).))))))))).)))))))))))...(((((.......))))))))))))....,0.7272727272727273,0.23255813953488372,0.3524229074889868,1.0510391740008345
SRP,716,Sacc.cere._X17308,522,(((((.....)))))....((((..((((((((.........(((((((((((((.......))))))..)))))))(((((..(((..((((...))))..(((((((....))))))))))))))).((((..((((((.(((((......((((((..........(((((((((....))))))))).((((((....)))))).......(((((((((........((.(((...(((((..(((.((.(((((((((((.((....)))))))).)))))....))))).((((......((((((....)))).))))))(((((((((.....(((......))).....))))...))))))))))))).))...))))))))).(((((((((.....))))..)))))((((.....))))))))))........))))))))))))))).......((((...)))).(((((((....)))))))...))))))))..))))......,0.6057142857142858,0.6583850931677019,0.6309523809523809,4.469580532999316
SRP,677,Pyro.abys._AJ248283,297,((.((((.(((..(((......)))...))).)))).))..(((((((((..((..(((...(((((((((....(((((((((..((.....(((((((((((((((((((((((..(((((.(((((((((....)))))))))..)))))....((((((.....((((....(((....)))....))))..)))))).))).)))).))))))))...))))))))...)).)))))))))....)))))))))...)))..))..)))))))))((((.....).)))...,0.9318181818181818,0.7321428571428571,0.82,0.864392138999392
SRP,602,Para.symb._BX908798,102,(((((((((.((((.((.((((....((((.....((((....(((....)))....))))...)))).....)))).)).))))....)))))))))....,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.09570900700055063
SRP,908,Wolb.endo._AE017321,103,((((((((((((((((.....)))).))))).(((((.....))))).(((.......))).........(((((((....))))))).))))))).......,0.5357142857142857,0.4166666666666667,0.46875000000000006,0.0965445540005021
SRP,511,Meth.ther._X15364,310,.((((..(((((....((((((((.....(((....)))...)))))).))....)))))...(((((((((..(((.((((..(((((((((((.(((((((((((((......(((((((.(((((((((((((.(((((((.(((((((((....)))))))))...))))).....(((((....((((....(((....)))....))))..))))).)).)))))).)))))))....)))))))...)))))))))))))....)))))))))))..)))).)))..)))))))))..)))).,0.8411214953271028,0.782608695652174,0.8108108108108107,0.9489326929997333
tmRNA,274,../BPSEQFiles/Lact.case._CP000423_1-364,364,(((((((............((((((((((.(((((((((((((((((....((((.((((((((.....))))).((((((...))))))...((((......)))).(((((..(((((.........))))))))))(((((.(((((((.(......))))))))...)))))..........((.((((((((..(((((((......))))...)))...)))).)))).)).(((((((((((((((((.....))))))))))))...))))).............)))))))..))))))...))))))))).))))))))))))...(((((.......))))))))))))....,0.6732673267326733,0.5,0.5738396624472574,1.4840864270008751
SRP,15,Alca.bork._AM286690,104,(((((((((((((.(((((((((((..((((((.....((((....(((....)))....))))..))))))...)))).)).)))))...))))))))))))),0.9722222222222222,0.9210526315789473,0.9459459459459458,0.10173647599913238
SRP,613,Phyt.infe._CV911012,91,....((((...((.(((...((((.((...(((((((((.....)))).))))))).))))))).))))))((((((((....)))))))),0.2,0.04081632653061224,0.06779661016949151,0.08390205500109005
tmRNA,522,../BPSEQFiles/Shew.spec._CP000446_1-355,355,(((((((.((((((((((....))))))).))).((((.((......)).))))..((((..((((((((......((..((((((.((((....)))).))))))..)).(((((.((.....)).)))))(((((..((((..((((.......)))).))))....)))))......(((...))).)))))))).)))).....(((((.(((((((((...(((.(((((((((((...))))).))).(((((((...(((..........)))....)))))))...((((.(((....))).)))).)))...)))..))).))))))..))))).)))))))....,0.4639175257731959,0.3358208955223881,0.38961038961038963,1.3191454770003475
SRP,100,Bord.aviu._AM167904,103,(((((((((((((((((...))))).))))).(((((.....)))))..(((.(((((((...((....))....))))...)))))).))))))).......,0.53125,0.5,0.5151515151515151,0.09695786500014947
SRP,927,Yarr.lipo._X51658,270,.(((.....))).....((((((...((((((.(((((((....(((((...(((((...))))))))))...((((((((((((((((..(((...((((((((.((((((.(((((((.((((....))))..))))))).))))))........((((((.((.(((...((((....))))...))))))))))))))))))).....))).)))...))))))))))))).........)))))))))))))..)).))))....,0.8292682926829268,0.6476190476190476,0.7272727272727273,0.7462874900011229
tmRNA,427,../BPSEQFiles/Prev.rumi._TRW-264731_1-401,401,(((((((...........(((((((..(((((.((((((..(((((((((((((.....))...))))).(((((((.(((((...........))))).........((((((.(((.........))))))))).))))))).(((((((.(((((((((...))))))))).....(((((((..((((((..........)))).....)).)))))))((.((((.((((((....(((......))))))))).))))..))................(((((((((....(((....)))..)))))))))........)))))))......)))))).....)))))).)))))))))).))...(((((.......))))))))))))....,0.6415094339622641,0.4788732394366197,0.5483870967741935,1.9472209229988948
tmRNA,456,../BPSEQFiles/Pseu.syri._AE016853_1-388,388,(((((((............((((((((...........(((((((((.((((((((((......((((...(((((.(((((((((......))))).))))(((((.......(((((....((((((((....)))).))))..))))).((((.(((....)))))))(((((((...(((...........)))...)))))))...............)))))............)))))....)))).......)))).))))))))...)))))))((((..((((((((..((((......))))...)))...(((((....))))).))))).))))..))))))))...(((((.......))))))))))))....,0.49038461538461536,0.4214876033057851,0.4533333333333333,1.6163784450000094
SRP,543,Myco.pene._BA000026,77,(((((((((((((((..((((..((..(((..((((.....)).))..)))..))..))))))))))).)))))))),0.76,0.6129032258064516,0.6785714285714285,0.07482471899857046
SRP,703,Rhod.spha._CP000577,42,((..((...((((......))))..))..))...........,0.0,0.0,0,0.060698847999447025
tmRNA,421,../BPSEQFiles/Phot.prof._CR378665_1-368,368,..((((..(((..(((((....)))))..))))))).(((((((.((..(((((((((((............)))))).........((((....)))).........((.(((((((.........))))))).)).......((((.(((....(((((.....(((((((.......))))...)))..)))))..))).)))).((((((......))))))((((((((.......(((((.(((.((....((((.(((........))).)))))).))).))))).((((..((((((.((((.......)))).)))).))..))))...))).)))))....))))))))))))))..,0.3711340206185567,0.3103448275862069,0.33802816901408456,1.357684809998318
SRP,178,Chla.pneu._AE001363,116,(((((((((((((((((((((..((((((((.((.......((((....(((....)))....)))).......)).))))))))..))))))...).))))))))))))))....,0.8666666666666667,0.5531914893617021,0.6753246753246753,0.1245842200005427
SRP,631,Plas.yoel._GSP-352914,304,....((((((((((((....)))))))))))).......((((((....(((((....)))))....)))))).((..((((..(((((((((((((..(((.((((((((..((((((((...(((((..((((((((((((.((((((((((.((...)).))))))))))..)))).......(((((..(((.(((....(((....)))...)))))).))))).))))))))....))))).....)))).))))..)).))))))...)))))))))..)))))))..))))..)).,0.8532110091743119,0.8773584905660378,0.8651162790697675,0.8923720880011388
SRP,83,Baci.subt._X12642,270,..(((.(((((((((((...(((..(((((...))))))))..)))))).))))).)))((....((((((...((((((((.((((((((...(((.(((((((..((((.(((..((((((((((((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).))))))...)))))))))))))))..))))))))))...))))))))))))))))...))))))....))...,0.7472527472527473,0.68,0.7120418848167539,0.6994378290000896
SRP,221,Cocc.immi._GSP-396776,326,.(((.....)))..........((((((((.........((((.((((((((((...(((((......))))).((((.((.(((((.((((((((.(((((((((.........(((((((((((........)))))))))).).((((((....(((((((((((.((....)))))))...).)))))...))))))....(((((.....(((...((((....))))...)))...))))).)))))))))..))).)))))....))))).))))))...)))))))))).)))).....))))))))...........,0.8484848484848485,0.7777777777777778,0.8115942028985507,1.0932437360024778
SRP,914,Xant.camp._DQ256493,98,((((((((.(((((((.(((..((((((.....(((.....(((....))).....)))..))))))...)))..)).)))))...))))))))....,0.9655172413793104,0.9032258064516129,0.9333333333333333,0.08975113999986206
SRP,414,Lact.sali._CP000233,31,.((((....(((....)))....))))....,1.0,1.0,1.0,0.058877840001514414
SRP,840,Thal.pseu._EF067921,90,((((((((((.((((((...((((((..(((..(((...(((....))))))...))).))))))...))).))).)))....))))))),0.6818181818181818,0.38461538461538464,0.4918032786885246,0.08208478099913918
SRP,470,Lyco.escu._Z29106,302,((((((((((......)))))))....(((....))))))......(((((((...(((((((....(((...((((((((((((.((((......((((((((.(((.((((.(((((((((.((((((.((((.(((.((....)).))).)))).)))))).....(((((((.....((.....))..))))))).((((........)))).)))))))))..)))))))....)))))))).)))).))))))))).....)))...)))...)).)))))....)))))))....,0.8316831683168316,0.7924528301886793,0.8115942028985508,0.9689527789996646
SRP,598,Para.bras._EH652573,127,((.(((((.((....)))))))..)).(((((((.........((((((((....(((..(((..((..((((....))))...)).)))..)))....))).)))))..........)))))))..,0.6190476190476191,0.25,0.3561643835616438,0.11932949900074163
SRP,616,Phyt.soja._GSP-67593,315,..((((((((......)))))))).(.((((((......)))))))...((((((((...((((((((((..(((((((((((.(((.(((...(((((.....((((((((((.(((((.(((((((((.(((.((((.(((..(((......)))))).)))).)))........(((((......(((....(((.....)))....)))....))))).)))))))))..))))))))...)))))))..))))))))))).))))))))))).....))))))))))...))))))))............,0.8484848484848485,0.75,0.7962085308056871,1.0396124189974216
tmRNA,717,../BPSEQFiles/Yers.berc._TRW-349968_1-381,381,(((((((((((((.......)))))).((((.....((((((((((((((((((......)))))).....................(((((.........)))))..(((((((((((....))))).....(((.........))).))))))(((((((((((..(((........)))..)))))....))))))..................)))))..)))))))((((((((...........))))...)))).......((((((.(((........))).))))))(((((......(((.((......)))))....)))))....))))............(((((.......))))))))))))....,0.5959595959595959,0.48760330578512395,0.5363636363636363,1.4397616880014539
SRP,885,Tryp.bruc._AF047723,273,...((((((.....)))))).........((......))((((((.((((.((((.(((((....((((((.(((((.(((.....(((((((((((((.(((..(((((.((((((.((((.((((.((....)).)))).)))))))))).......(.((((...((((....(((....)))....)))).)))).).)))))..)))..)))))...))))))))..)))...)))))))))))...))))))))).)))).)))))),0.8282828282828283,0.9010989010989011,0.8631578947368421,0.798741244001576
SRP,393,Hypo.jeco._GSP-334564-2,298,..((((.....))))....((((..(((((((.........(((((((..((((((.(((((............(((((((((((....((((((((.((((.((((.(((((((((((((((.((....))))))).).)))............)))))).........((((......)))).((((((.(((.((....)).))).)))))))))).))))..))))))))....)))..)))))))).))))))))))))))))))...))))..)))..))))..........,0.6470588235294118,0.37606837606837606,0.47567567567567576,0.8260412689996883
SRP,854,Ther.ther._AE017306,102,((((((((((((((((.((((((((((((.....((((....(((....)))....))))...)))))).))))))..)).))))))...))))))))....,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.0982043860021804
SRP,369,Homo.sapi._BF908765,280,.((((((((..((((((((((.(((((..((((....((((.((((((.....)))))).))))...)))).))))))))))).)))).(((((((...((((....))))....)))))))((((.(((((..((((((....))))))..))))).))))((...))(((.((((.((.((...((((((..((((((..........)).)))).))))))....)).)).)))).))).......)))))))).(((......)))..........,0.27906976744186046,0.2891566265060241,0.28402366863905326,0.7341921949991956
tmRNA,578,../BPSEQFiles/Stre.suis._TRW-286604_1-348,348,(((((((...........((((((........)))))).((((.........)))).........(((.(((((....)))))))).......((((((((.(((((...((((.........)))).)))))((((((((((((((.......)))))).)))))))).........(((((............(((((((..((((........))))..))))))))))))((((...(((((.((.............)).)))))...))))((((((...)))))).(((......)))....))))))))...(((((.......))))))))))))....,0.45918367346938777,0.44554455445544555,0.45226130653266333,1.2852884410021943
SRP,481,Magn.magn._AP007255,58,...((...((((......))))..)).(((.(((....(((((...)))))))).))),0.0,0.0,0,0.06708606800020789
SRP,322,Geob.meta._CP000148,91,.(((((((((((((((....)))))))....((....))(((....))).(((.(((((((....)))))))..))).)))))))).....,0.5769230769230769,0.46875,0.5172413793103449,0.08617365600002813
tmRNA,710,../BPSEQFiles/Xant.camp._AM039952_1-397,397,(((((((..((((.((.((((((((..((....((.((((((....)))))).))...))..)))))))))).))))...........((((((.((....)).))))))..((((((((((((.....((((......))))....((((((....))))))((((...))))...(((((...((((.(((((((.((.((((((.(((((((((((((((...........)))))))))..)))).)).))).))).))........(((((.((((((((((((((..........)))).)))))))))).)).)))......))))...))).))))...))))).)))))....)))))))(((((.......))))))))))))....,0.3853211009174312,0.3157894736842105,0.34710743801652894,1.9095165110011294
SRP,860,Toxo.gond._GSP-398031,288,((.((((((....((((.((((((((....((((.....))))..))))))))))))...)))))).))..((((.(((((((.....((((((.((((..((((((...((((((((.(((((.(((((((((((....)))))))))))))))).........(((((......(((....(((....)))...))).....))))).)))))))).....))))))....)))).))))))))))).))..))))((.((((((((....)))).))))))....,0.6235294117647059,0.5353535353535354,0.5760869565217391,0.8115797329992347
tmRNA,259,../BPSEQFiles/Heli.pylo._TRW-85962_1-386,386,(((((((.(((((....((((((.....)))))).............))))).((((.((....))))))..(((((((...(((....(((((((((...((((((((((((((.......))))))))...........)))))).(((.((((((((((.......)))))))))).))).........(((.....))).((((((((((...)))))))))).........((((....))))......((((((.((((.((((((((((.....((((........))))..........)))))))))))))).))).))).)))))))))....)))..)))))))....((((.......)))).)))))))....,0.5288461538461539,0.3900709219858156,0.44897959183673475,1.6261732909988496
tmRNA,211,../BPSEQFiles/Esch.coli._CP000468_1-363,363,(((((((.....((.(((.(((.(((((......(((..(((....)))..)))((((((............))))))........((((....)))).........((((((((((.........)))).))))))(((((((((((..(((........)))..)))))....)))))).............))))).))).)))..)).((((((((((..........))))...))))))..((((((((((.(((........))).))))))))))..............((((......)))).(((((.((......)))))))..(((((.......))))))))))))....,0.6442307692307693,0.6504854368932039,0.6473429951690821,1.30334507400039
SRP,531,Myco.geni._BD439871,97,....((((((((((((((((((.((((.....((((....(((....)))....))))...))))...)))))).))))))))))))..........,0.7333333333333333,0.7096774193548387,0.7213114754098361,0.09526606000144966
SRP,935,Yers.pest._CP000308,117,((((((((((((((((.(((((((.(((...(((((...((((((....(((....)))....)))).))...)))))..))))).)))))...)))))))))))))))).......,0.8205128205128205,0.7804878048780488,0.8,0.11747214600109146
